"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876137000488800519","Mon Jan 06 12:13:15 +0000 2025","1","@hammsqi Buat negara segede ini kayaknya program makan siang gratis ini mungkin bakal flop","1876240611231277253","","hammsqi","in","Lpg","0","2","0","https://x.com/extrocib/status/1876240611231277253","1533848910040428546","extrocib"
"1876239203002167552","Mon Jan 06 12:07:39 +0000 2025","0","lucu bgt baca-baca tweet program asbun makan siang gratis tp kasihan sama siswanya juga anjir","1876239203002167552","","","in","Tokyo-to, Japan","0","0","0","https://x.com/tuyvlijo/status/1876239203002167552","2266721376","tuyvlijo"
"1876238958704857281","Mon Jan 06 12:06:41 +0000 2025","0","yahahaha mulai banyak buzzer muji muji program makan siang gratis berarti apa? yak benar progamnya ancur","1876238958704857281","","","in","her, 22+","0","2","0","https://x.com/asexy/status/1876238958704857281","2437600022","asexy"
"1876238441043894506","Mon Jan 06 12:04:37 +0000 2025","0","Se-downgrade nya catering makan siang sekarang di SMP aku dulu still more better than maksi gratis program unggulanmu yang ngabisin anggaran triliunan itu","1876238441043894506","","","in","","0","0","0","https://x.com/phucachups/status/1876238441043894506","1593012042449195009","phucachups"
"1876237845658325327","Mon Jan 06 12:02:15 +0000 2025","1","Para wali murid siswa di Kota Palembang Sumatera Selatan menyebutkan program makan siang bergizi gratis (MBG) yang dilaksanakan mulai hari ini secara nasional akan menghemat pengeluaran uang dapur. https://t.co/3hOtwxkywX","1876237845658325327","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1876237845658325327","18071520","antaranews"
"1876237304630739207","Mon Jan 06 12:00:06 +0000 2025","0","Berita hari ini ga bgtt pertama Coach STY diberhentikan kedua liat program makan siang gratis yang ga tepat sasaran (terlihat dari kelas yg cukup elit) Kaya dahlah apa yg bisa dipertahankan dari negara ini ya Allah hopeless bgt","1876237304630739207","","","in","","0","1","0","https://x.com/sacmdk/status/1876237304630739207","1358994378","sacmdk"
"1876186628345168264","Mon Jan 06 11:59:47 +0000 2025","4","@MSMujab22 Menurut aku gk pas disaat kondisi kita lagi devisit. Dan program ini hanya akan menambah devisit anggaran sedangkan pejabatnya saja tidak memberikan contoh. Kalau pejabatnya memberikan contoh jangankan makan siang gratis PPN naik 15% gw dukung","1876237225119347154","","MSMujab22","in","Soledad, Colombia","0","0","0","https://x.com/inspired_007/status/1876237225119347154","75395185","inspired_007"
"1876236148303163509","Mon Jan 06 11:55:31 +0000 2025","12","yang sedihnya tuh kalo pendidikan ditolak masih bisa buat orang lain karna bayarnya nanti tp ni program tolol makan siang gratis trus menunya gak enak anaknya pada nolak jadi MUBAZIR jadi DOSA jadi sia sia ya Allah kenapa gak mikir pake otak sih si pemerintah dzholim inj.","1876236148303163509","","","in","fub free • 21+","0","0","0","https://x.com/hitosins/status/1876236148303163509","1198825628746711040","hitosins"
"1876235750292979776","Mon Jan 06 11:53:56 +0000 2025","0","Progam makan siang gratis hari ini dilaksanakan di beberapa sekolahan i Kabupaten Malang. Salah satunya di SDN 1 Pangungrejo Kepanjen. Untuk hari ini program makan bergizi gratis (MBG) dilaksanakan di 10 sekolah Kecamatan Kepanjen. Di antaranya .... https://t.co/pCprppBMBq","1876235750292979776","","","in","Malang","0","0","0","https://x.com/tagarjatimid/status/1876235750292979776","1826560540682190853","tagarjatimid"
"1876154826939318356","Mon Jan 06 11:52:37 +0000 2025","0","@Widino @bandungbaratkab @seputarKBB kabupaten bandung barat belum ada program makan siang gratis ya? Kota lain serentak kbb gak ada info apapun untuk sekolah SD","1876235421740614041","","Widino","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/SriSedono/status/1876235421740614041","2697007830","SriSedono"
